full_sq,life_sq,build_year,num_room,kitch_sq,year,gdp_quart_growth,timestamp,floor,max_floor,material,railroad_station_walk_km,public_transport_station_km,university_km,workplaces_km,shopping_centers_km,office_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,railroad_km,area_m,price_doc
78,52.0,1958.0,3,8.0,2014,0.7,2014-08-21,3.0,8.0,2.0,5.961410186,0.201649144,1.058645034,1.913774092,1.039392066,0.817133788,7.030926883,8.162013897,8.91891449,0.288181387,3.366111034,3326418.741,18900000
53,30.0,1974.0,2,8.0,2014,0.7,2014-08-21,3.0,12.0,1.0,3.464470263,0.182496062,7.897123635,3.038266761,0.543638569,3.555970569,11.28174096,11.86479122,13.51220262,0.31840914,1.392110983,10207215.1,8350000
62,38.0,1971.0,3,7.0,2014,0.7,2014-08-21,6.0,9.0,1.0,5.29539787,0.138020529,2.027935576,0.37841976,0.815957996,1.589056195,10.89152672,11.64040282,13.43550913,1.55616004,2.041695235,14286990.83,5000000
44,17.0,2011.0,1,10.0,2014,0.7,2014-08-21,11.0,18.0,1.0,3.947206451,0.053110468,6.95636739,1.12904791,1.52454336,1.990850265,13.17657327,14.54593703,15.20971643,1.904555793,3.228820165,6879019.638,5480000
38,23.0,1972.0,2,6.0,2014,0.7,2014-08-21,3.0,14.0,1.0,1.344574312,0.253120594,1.088177245,0.347085458,0.696103494,0.373316136,4.605054319,5.347137657,7.125773538,2.333462996,0.800560781,7905261.321,7150000
46,30.0,1966.0,2,9.0,2014,0.7,2014-08-22,5.0,12.0,1.0,1.844386898,0.195075378,2.715554081,3.20398509,0.382018874,0.61724185,35.24409453,36.01340609,37.27227825,4.006875064,0.330094666,4389199.094,6250000
34,22.0,1969.0,2,6.0,2014,0.7,2014-08-22,4.0,9.0,2.0,3.253767272,0.196674578,1.769086087,1.794805853,1.002866682,0.712804623,6.686941808,8.125827974,8.746526984,0.970663604,0.937767381,5293464.965,6800000
30,18.0,1962.0,1,5.0,2014,0.7,2014-08-22,3.0,5.0,2.0,1.660177637,0.101082655,3.078948605,1.881655289,0.133612628,1.286460199,9.336491558,10.1882131,11.36616885,2.594138221,0.379282087,7963518.819,6150000
77,47.0,1981.0,3,10.0,2014,0.7,2014-08-22,7.0,16.0,1.0,6.51555367,0.216318484,2.891387215,3.655550932,0.0,0.269576188,8.792197911,9.919574301,10.6716578,0.088071542,4.274843981,6050064.566,12900000
77,50.0,1960.0,3,8.0,2014,0.7,2014-08-22,7.0,8.0,2.0,1.197260676,0.045631502,2.783229878,0.397931944,0.351987349,0.345974578,4.768559236,5.427420349,6.859871379,0.381669045,0.423821238,10508030.1,15600000
44,30.0,1962.0,2,5.0,2014,0.7,2014-08-22,3.0,5.0,5.0,2.545281335,0.045475075,3.394991726,1.354884554,1.186786467,1.035978976,6.412737582,7.149509736,8.940730841,4.393146925,1.290753373,8659075.461,6000000
66,40.0,1978.0,3,8.0,2014,0.7,2014-08-22,15.0,16.0,1.0,4.64887991,0.056882887,6.824477122,0.868310386,0.890144835,1.016696314,13.76140423,14.33525123,15.81691199,0.880159355,1.807683698,6407578.1,8500000
78,47.0,1996.0,3,8.0,2014,0.7,2014-08-22,14.0,14.0,1.0,0.521206183,0.264521263,3.439530058,3.573650141,0.519704932,0.370012598,35.67035773,36.4486926,37.69630575,4.57164122,0.332534155,10842309.74,9400000
38,17.0,2012.0,1,8.0,2014,0.7,2014-08-22,2.0,17.0,1.0,4.493527219,0.060952993,9.604829873,4.339137032,1.488455209,4.581542904,16.96248622,17.73931581,19.08193178,2.709304255,2.243952005,11391678.48,1100000
54,32.0,1983.0,2,9.0,2014,0.7,2014-08-22,9.0,17.0,1.0,5.212397204,0.148678886,1.356546803,2.549483206,0.864074501,2.219553444,13.10323864,14.62296805,15.34345485,2.64301948,3.443807798,4602089.659,5000000
93,56.0,2004.0,3,11.0,2014,0.7,2014-08-22,11.0,22.0,4.0,3.838859873,0.339239426,5.133992628,0.852236218,0.321808407,0.745822493,11.69169417,12.28017438,13.77146255,1.794934299,0.374127465,3294351.983,14900000
52,52.0,2005.0,2,9.0,2014,0.7,2014-08-22,6.0,12.0,1.0,3.648596167,0.09976188,6.620610956,3.280344916,2.245620777,3.728724415,15.40280079,16.12538228,17.50821293,2.741096762,2.359438481,14883622.34,7600000
40,18.0,1979.0,1,10.0,2014,0.7,2014-08-22,6.0,17.0,1.0,3.891825511,0.107705526,8.488200309,5.08718099,2.301475297,5.405910688,17.57992934,18.3245964,19.6919043,3.481845093,3.024246456,11391678.48,4800000
79,76.0,1979.0,3,0.0,2014,0.7,2014-08-22,25.0,25.0,1.0,3.891825511,0.107705526,8.488200309,5.08718099,2.301475297,5.405910688,17.57992934,18.3245964,19.6919043,3.481845093,3.024246456,11391678.48,7402800
31,1.0,1965.0,1,1.0,2014,0.7,2014-08-22,3.0,5.0,1.0,5.327739786,0.123318049,1.954337857,2.242393041,0.735601176,0.704048238,7.468255192,8.783998917,9.468472736,2.381023713,2.568925468,5391434.257,1000000
45,30.0,1961.0,2,5.0,2014,0.7,2014-08-22,4.0,5.0,1.0,1.111847476,0.054493016,1.291443654,1.962904066,1.027512051,1.608552125,6.940680274,8.055533077,9.024684937,1.052953423,0.365359133,4808269.831,6100000
35,20.0,1967.0,1,9.0,2014,0.7,2014-08-22,4.0,12.0,1.0,4.815418108,0.090388921,1.54148486,3.313799392,1.027849888,1.027849888,8.336739343,9.702105504,10.3656694,1.898871278,2.062941156,5391434.257,2000000
29,27.0,2014.0,1,1.0,2014,0.7,2014-08-22,3.0,15.0,6.0,15.32800763,4.383928657,18.40280201,13.88652132,5.309768372,5.309768372,26.80908599,27.95587215,28.73814133,4.544916838,6.672811964,35747947.91,2199436
27,34.0,1979.0,1,0.0,2014,0.7,2014-08-22,8.0,19.0,1.0,2.919158316,0.392615736,23.14957962,10.47349671,0.557908016,2.781995412,26.12407908,27.47911122,28.15157234,1.921730588,1.133269037,7878765.473,2689984
64,34.0,2014.0,2,1.0,2014,0.7,2014-08-22,12.0,12.0,1.0,3.37871695,0.326034852,2.180439629,1.091506532,0.107359506,0.182194269,2.185333005,0.506919217,0.072896553,4.081282581,2.566044379,7307410.574,6592000
33,17.0,1959.0,1,6.0,2014,0.7,2014-08-22,3.0,5.0,2.0,1.97219427,0.068663067,1.04030476,0.836219223,0.925326841,0.507181486,2.600963285,3.460947045,4.568993582,0.465099538,0.507156943,11638050.15,7300000
63,33.0,2004.0,2,12.0,2014,0.7,2014-08-22,12.0,17.0,1.0,2.327722818,0.161677422,4.3750016,1.963710067,1.220074863,1.914430119,11.80617715,13.39894542,14.05731603,4.171393702,1.844380818,10046857.44,11220000
35,19.0,1973.0,1,7.0,2014,0.7,2014-08-22,5.0,12.0,1.0,0.98528853,0.119702085,2.566173564,2.460917324,0.124149749,0.845917882,10.92313285,11.67204628,13.032952,0.939328924,0.574967419,10518366.87,5400000
38,22.0,1968.0,2,7.0,2014,0.7,2014-08-22,4.0,12.0,1.0,1.229156711,0.13124799,1.264519897,0.657566533,1.039555609,1.046657311,9.924745975,10.57642053,12.10342422,0.810868525,0.32668019,4934147.224,7000000
59,34.0,1990.0,2,10.0,2014,0.7,2014-08-22,14.0,17.0,1.0,2.037570161,0.423494598,2.25255378,0.967993964,1.773454691,1.557433357,7.873070792,9.280718524,10.07485445,3.753319836,0.725887926,18445806.5,9000000
77,44.0,2001.0,3,10.0,2014,0.7,2014-08-22,7.0,22.0,1.0,6.90416929,0.094785884,3.470515754,1.109203251,0.179678,0.242462796,12.39975764,13.14793956,14.94003457,0.085928463,2.62416437,14286990.83,10200000
54,32.0,1987.0,2,9.0,2014,0.7,2014-08-22,17.0,17.0,1.0,1.643336433,0.072384214,7.146906711,0.383916639,0.479906561,3.402519701,13.38300152,13.92223426,15.45307488,1.693448672,1.526378251,3707575.212,8250000
82,34.0,1979.0,3,1.0,2014,0.7,2014-08-22,2.0,17.0,1.0,9.688974124,0.844053837,10.98708369,7.098232047,4.909210579,4.267267288,20.67020561,21.83369685,22.56765524,1.444097663,3.852319982,66772450.69,8363250
79,45.0,2011.0,3,12.0,2014,0.7,2014-08-22,15.0,17.0,1.0,10.00114262,0.500703501,13.07593699,8.324095402,1.782262223,1.782262223,20.8628779,22.01187025,22.79682419,2.426033035,4.978601263,40366999.51,5306400
80,41.0,2013.0,3,13.0,2014,0.7,2014-08-22,1.0,17.0,1.0,7.381930336,0.418644482,10.45672471,8.92276948,1.456465583,1.456465583,20.44613047,21.61278459,22.43171631,0.48081501,3.745184056,40366999.51,5874800
35,20.0,1965.0,1,10.0,2014,0.7,2014-08-22,4.0,12.0,1.0,7.203979035,0.054681904,1.845601281,3.660916501,0.631111509,0.36706017,9.121929899,10.37116533,11.08070781,3.258346653,3.804874291,5467178.309,7000000
72,34.0,1979.0,2,1.0,2014,0.7,2014-08-22,8.0,17.0,1.0,2.91910099,1.055815136,5.842594857,5.247595965,0.742543405,0.743496624,13.75272697,14.92160159,15.75024402,0.718059625,1.720822365,40366999.51,7683159
30,18.0,1964.0,1,5.0,2014,0.7,2014-08-22,3.0,5.0,2.0,0.834074513,0.134753234,10.63169553,0.842748898,0.34772923,0.739008166,11.1816791,12.21967896,13.08987694,0.74567613,0.270495438,16861532.79,1000000
33,17.0,1965.0,1,10.0,2014,0.7,2014-08-22,4.0,12.0,5.0,5.538461157,0.376399059,1.390809352,0.730182691,0.481142383,1.574320586,10.63524087,11.38346059,13.17578194,1.736447615,1.971104207,4190070.548,5900000
40,21.0,1977.0,1,8.0,2014,0.7,2014-08-22,12.0,12.0,1.0,4.122604164,0.183712378,3.59185919,1.75821704,1.434396919,1.841448455,10.97817196,11.63499042,13.3418516,0.222346975,1.482576822,10207215.1,1000000
38,38.0,2013.0,1,10.0,2014,0.7,2014-08-22,3.0,17.0,1.0,17.63615635,2.067013745,16.82601906,13.33622277,8.702465779,8.702465779,27.07867049,28.17199564,28.91696851,0.798352422,7.473146973,52995275.39,4043090
45,27.0,1970.0,2,6.0,2014,0.7,2014-08-22,7.0,9.0,1.0,1.311707091,0.152031315,1.265634185,1.458344664,0.160209259,0.547874282,7.190854096,7.920197455,9.721280367,4.862879192,0.0566768449999999,14286990.83,7000000
59,34.0,1979.0,2,1.0,2014,0.7,2014-08-23,8.0,17.0,1.0,1.923494882,0.035986494,8.837248169,5.599071264,2.215103803,4.778766451,18.41892854,19.27253651,20.54946417,1.905125046,1.214861324,11391678.48,6427200
34,34.0,2014.0,1,1.0,2014,0.7,2014-08-23,1.0,3.0,1.0,2.770371092,14.49098883,41.9717741,37.6815242,19.14208238,15.42230499,49.31203661,50.47123384,51.34968656,2.188277656,0.663572361,148701635.4,2010376
84,43.0,1987.0,3,9.0,2014,0.7,2014-08-23,3.0,22.0,1.0,3.746779952,0.071984069,3.814957314,1.249800048,1.137077725,0.576683733,35.99223579,36.73972358,38.03177705,1.964884685,1.101720371,9780189.547,9400000
40,40.0,2014.0,1,1.0,2014,0.7,2014-08-23,11.0,11.0,1.0,5.458057229,0.826082788,12.44019829,9.672778867,1.764297664,3.764818727,19.69296029,20.86442659,21.72262007,2.148397695,2.34234566,25536296.81,5196766
62,32.0,2014.0,2,10.0,2014,0.7,2014-08-23,3.0,17.0,1.0,18.44957377,1.791212149,16.56924959,13.61134448,7.937007628,7.937007628,27.2713964,28.38510423,29.13376481,0.464679349,8.607589578,52995275.39,5654553
41,41.0,2014.0,1,1.0,2014,0.7,2014-08-23,18.0,18.0,1.0,2.082763453,0.103886128,9.429380642,1.14462836,0.29126105,0.300943884,14.72231208,16.14904661,16.78022373,0.250795436,1.238356585,9282438.657,7866595
52,20.0,2015.0,1,13.0,2014,0.7,2014-08-23,13.0,17.0,1.0,2.91910099,1.055815136,5.842594857,5.247595965,0.742543405,0.743496624,13.75272697,14.92160159,15.75024402,0.718059625,1.720822365,40366999.51,5785757
32,17.0,1960.0,1,6.0,2014,0.7,2014-08-23,1.0,5.0,2.0,4.792627868,0.124148161,1.946567181,0.607138577,0.768362345,1.429167309,8.360575381,9.107749105,10.89721954,3.464289067,0.961405289,15045565.2,5250000
75,45.0,1989.0,3,10.0,2014,0.7,2014-08-23,7.0,17.0,1.0,2.796597888,0.202817117,14.12885705,8.567601558,0.759984239,3.971981858,18.82237201,19.99194524,20.85919928,3.027414834,1.533183485,8591335.051,1000000
78,34.0,2015.0,2,0.0,2014,0.7,2014-08-23,6.0,12.0,4.0,9.82092351,0.097057182,9.111647512,6.209364174,4.597995238,3.749515348,19.7409885,20.91065798,21.64326296,1.365830618,4.193177195,66772450.69,6419820
72,43.0,1994.0,3,9.0,2014,0.7,2014-08-23,10.0,17.0,1.0,3.493285025,0.268977289,10.10501382,0.53960712,0.356842512,0.300634647,16.76292962,17.61052339,18.79237437,1.955898442,1.524552437,12583535.69,12900000
63,33.0,1979.0,2,13.0,2014,0.7,2014-08-23,21.0,25.0,6.0,3.891825511,0.107705526,8.488200309,5.08718099,2.301475297,5.405910688,17.57992934,18.3245964,19.6919043,3.481845093,3.024246456,11391678.48,6581700
84,84.0,1979.0,2,1.0,2014,0.7,2014-08-23,10.0,17.0,6.0,2.28881078,0.320214855,4.617149112,3.419292231,0.627832009,0.535357335,14.86129385,15.53276416,16.93688957,0.000363832,0.149965844,7632939.805,9661449
28,28.0,2015.0,1,7.0,2014,0.7,2014-08-23,14.0,17.0,6.0,2.74632989,0.073466272,9.358058689,0.761591169,0.525935453,0.452690882,16.05357168,16.89514647,18.08210576,1.203674854,1.043415582,12583535.69,4535000
46,28.0,1971.0,2,6.0,2014,0.7,2014-08-23,4.0,12.0,1.0,3.492325446,0.155462618,8.11434674,1.277252722,0.301250736,1.109798419,10.96949823,11.97146056,12.86211405,2.403040476,1.956293018,52351766.54,9400000
56,30.0,1996.0,2,11.0,2014,0.7,2014-08-23,2.0,7.0,1.0,2.587294292,0.179264834,4.068676738,1.853930365,0.278076753,0.783382295,13.79635531,14.74592088,15.9256043,0.478717185,1.766061013,15094874.77,9421102
70,69.0,1961.0,3,7.0,2014,0.7,2014-08-23,6.0,8.0,2.0,4.412427933,0.219457069,0.640496143,2.421869962,0.987749524,0.675095631,5.310612576,6.480154421,7.349366929,2.590268451,1.624448052,18800000.1,15300000
73,44.0,1984.0,3,10.0,2014,0.7,2014-08-23,2.0,17.0,1.0,1.474445847,0.182749346,3.006120187,1.543639214,0.66510349,1.329576882,11.37011196,12.02069759,13.55517487,1.411134604,0.82732245,5361326.947,12600000
38,19.0,2003.0,1,7.0,2014,0.7,2014-08-23,14.0,17.0,1.0,6.155637353,0.089565205,1.931666518,0.930620889,1.032419701,0.998471215,11.15127955,11.89854806,13.68791251,1.233584088,2.276634533,4190070.548,7250000
62,62.0,2015.0,2,10.0,2014,0.7,2014-08-23,18.0,22.0,4.0,3.735665718,0.63001355,12.8936841,9.479092564,1.806570293,4.338453269,19.86899739,21.03856121,21.90579236,2.808076717,1.727223335,25536296.81,7142951
34,34.0,2015.0,1,10.0,2014,0.7,2014-08-23,1.0,1.0,1.0,3.37871695,0.326034852,2.180439629,1.091506532,0.107359506,0.182194269,2.185333005,0.506919217,0.072896553,4.081282581,2.566044379,7307410.574,1585170
26,13.0,1968.0,1,6.0,2014,0.7,2014-08-23,3.0,9.0,2.0,3.008021329,0.155679328,8.38068711,0.923570684,0.763315813,1.044398145,13.68740113,14.47135172,15.71220504,2.150709901,0.707204799,7887684.174,5350000
52,52.0,2015.0,2,1.0,2014,0.7,2014-08-25,16.0,17.0,1.0,3.37871695,0.326034852,2.180439629,1.091506532,0.107359506,0.182194269,2.185333005,0.506919217,0.072896553,4.081282581,2.566044379,7307410.574,6326787
38,34.0,1979.0,1,1.0,2014,0.7,2014-08-25,9.0,17.0,1.0,2.185793119,0.149871715,2.697043287,1.699979491,1.434596332,1.379271268,8.372803433,9.486358858,10.46047102,1.605609648,1.218104729,4808269.831,4740000
39,20.0,2004.0,1,10.0,2014,0.7,2014-08-25,21.0,22.0,1.0,6.57265816,0.126372109,1.720567759,3.901666359,0.718717111,0.581034814,9.900741448,11.00462104,11.7526971,0.875622878,5.062774347,6050064.566,7790000
135,34.0,2015.0,3,20.0,2014,0.7,2014-08-25,3.0,3.0,5.0,17.09458693,1.323748524,7.978435224,4.499860083,3.239006121,0.433538861,18.06563847,19.17984337,19.92881447,1.764398136,5.729233342,66772450.69,9382798
34,19.0,1975.0,1,9.0,2014,0.7,2014-08-25,8.0,16.0,5.0,1.211755045,0.185161185,11.52797686,1.028263331,1.176454208,1.448641856,16.06639267,17.63560457,18.18304689,1.271228502,0.385266707,8464344.053,5400000
38,19.0,1973.0,1,9.0,2014,0.7,2014-08-25,8.0,16.0,5.0,1.603876477,0.075752082,2.751720854,1.848595966,0.808378417,0.84643187,12.56642122,13.24519503,14.63183629,1.70277619,0.882565792,5264733.751,6200000
107,34.0,1979.0,3,3.0,2014,0.7,2014-08-25,16.0,22.0,4.0,1.71248553,0.193162946,2.833653988,4.640748783,1.069469969,1.244419069,8.840131584,10.0064246,10.87975763,3.536756437,0.290423786,18800000.1,18334500
37,37.0,1979.0,1,0.0,2014,0.7,2014-08-25,1.0,19.0,5.0,2.919158316,0.392615736,23.14957962,10.47349671,0.557908016,2.781995412,26.12407908,27.47911122,28.15157234,1.921730588,1.133269037,7878765.473,2857635
54,27.0,1979.0,2,12.0,2014,0.7,2014-08-25,12.0,16.0,5.0,1.143255451,0.189977399,3.509911682,1.311416379,0.650309387,0.447944566,3.86954063,4.540266351,5.943171229,0.712077162,0.50752256,2641243.496,11100000
80,40.0,2009.0,3,9.0,2014,0.7,2014-08-25,7.0,24.0,6.0,6.599349279,0.239068169,2.801085485,2.616872806,0.852484047,0.195783225,7.647140648,8.780663908,9.552903909,0.741731058,3.51906571,3326418.741,18500000
38,19.0,1982.0,1,10.0,2014,0.7,2014-08-25,2.0,16.0,1.0,1.904273203,0.133371975,2.659093843,5.28122194,0.391702871,0.282352141,11.19062044,12.36249869,13.21141021,1.311938289,0.888317459,17526506.21,6450000
60,31.0,2013.0,2,9.0,2014,0.7,2014-08-25,10.0,17.0,4.0,5.169923984,0.278285981,1.886942167,4.0133012,0.703583753,0.213125944,9.04489755,10.17744315,10.95359169,0.816164763,3.335561957,4695913.354,3000000
28,34.0,1979.0,1,1.0,2014,0.7,2014-08-25,14.0,22.0,4.0,2.74632989,0.073466272,9.358058689,0.761591169,0.525935453,0.452690882,16.05357168,16.89514647,18.08210576,1.203674854,1.043415582,12583535.69,4535000
45,27.0,1974.0,2,6.0,2014,0.7,2014-08-25,1.0,9.0,1.0,2.345715514,0.059384713,0.593910616,1.535721706,1.172321569,0.263979839,9.581092281,10.87062308,11.73213413,4.115560992,0.888469471,17881913.61,6500000
66,64.0,2011.0,1,1.0,2014,0.7,2014-08-25,3.0,9.0,6.0,12.64928844,5.539612615,34.07120231,22.05824542,5.993699223,14.69441169,36.8455537,38.07438477,38.79417774,2.962625854,8.691728782,88709238.57,2851000
46,46.0,1979.0,3,9.0,2014,0.7,2014-08-25,17.0,99.0,6.0,9.742618133,0.118308896,9.451179975,6.354706072,4.502560431,4.091139566,19.99732548,21.17574426,21.90656022,1.655645315,3.852787066,66772450.69,6670000
37,19.0,2006.0,1,7.0,2014,0.7,2014-08-25,13.0,17.0,1.0,3.735106566,0.14316137,2.667838511,1.116901404,0.39547519,0.711831027,11.19392555,11.86240678,13.30057206,2.593005614,0.827055927,3879802.193,7100000
47,30.0,1978.0,2,6.0,2014,0.7,2014-08-25,12.0,12.0,1.0,2.198192455,0.153872004,2.197969179,0.705556854,1.088078326,1.312671099,11.23829285,11.84197644,13.32683907,0.917130677,0.492512805,3875439.354,1000000
36,14.0,2006.0,1,9.0,2014,0.7,2014-08-25,2.0,17.0,1.0,1.339139842,0.210085103,7.049109564,0.533787912,1.264771217,0.28837319,9.633259935,10.67897393,11.54577972,1.063347644,0.11407684,52351766.54,7100000
38,19.0,2002.0,1,7.0,2014,0.7,2014-08-25,10.0,14.0,1.0,4.390113785,0.15353746,2.748880934,0.632142154,0.301625045,0.634517095,11.37302728,12.59086303,13.49728855,3.828837525,2.602905653,11754772.16,6950000
29,34.0,2014.0,1,1.0,2014,0.7,2014-08-25,2.0,17.0,1.0,3.37871695,0.326034852,2.180439629,1.091506532,0.107359506,0.182194269,2.185333005,0.506919217,0.072896553,4.081282581,2.566044379,7307410.574,2199436
39,19.0,1983.0,1,8.0,2014,0.7,2014-08-25,16.0,17.0,1.0,1.949262262,0.116963882,0.337275301,1.333226272,1.211729096,0.311696131,9.442380775,10.75002384,11.60208031,4.165073489,0.686155099,17881913.61,6050000
81,34.0,1979.0,3,1.0,2014,0.7,2014-08-25,1.0,3.0,1.0,15.32800763,4.383928657,18.40280201,13.88652132,5.309768372,5.309768372,26.80908599,27.95587215,28.73814133,4.544916838,6.672811964,35747947.91,6797420
62,44.0,1975.0,3,6.0,2014,0.7,2014-08-25,12.0,12.0,1.0,4.381258868,0.128724204,1.934793659,1.273653166,0.380903314,0.945643158,13.1620929,14.76460769,15.41429776,2.948920293,2.738232311,7462269.563,9150000
44,34.0,2015.0,2,1.0,2014,0.7,2014-08-25,1.0,3.0,6.0,15.44075096,4.411572567,18.51554533,13.88356691,5.354313001,5.354313001,26.82836942,27.97395,28.75536526,4.458821783,6.753763162,35747947.91,3120078
55,36.0,1961.0,3,5.0,2014,0.7,2014-08-25,5.0,5.0,2.0,2.665998838,0.098573394,2.15640375,0.348217728,0.566295742,0.311919883,6.811053105,7.584423453,8.844322183,0.623037284,0.391159051,4662813.069,8050000
58,34.0,2015.0,2,10.0,2014,0.7,2014-08-25,3.0,5.0,1.0,3.37871695,0.326034852,2.180439629,1.091506532,0.107359506,0.182194269,2.185333005,0.506919217,0.072896553,4.081282581,2.566044379,7307410.574,5126181
53,32.0,1994.0,2,9.0,2014,0.7,2014-08-25,8.0,17.0,1.0,3.402792707,0.312942237,13.35105704,3.074802648,1.127476136,2.395036942,18.91443024,20.32508277,20.9673023,0.252112582,0.355709955,8889466.752,9300000
71,42.0,2007.0,3,8.0,2014,0.7,2014-08-25,3.0,14.0,6.0,2.749582179,0.115358142,3.179071212,1.224762132,0.953693166,1.498322377,13.52194692,14.16129189,15.61594284,1.13956655,0.898628901,7126815.285,10000000
41,25.0,1962.0,2,5.0,2014,0.7,2014-08-25,3.0,5.0,2.0,1.91046037,0.0558862,10.6780144,0.504211693,0.213039024,0.847468671,10.49462853,11.53600326,12.41031126,0.053291304,0.748947677,16861532.79,7300000
31,18.0,1967.0,1,6.0,2014,0.7,2014-08-25,8.0,10.0,2.0,4.24339592,0.070687902,2.369732495,2.026578174,1.230815716,0.522832739,3.264200688,4.349095976,5.227374256,0.518167507,0.297547826,18800000.1,4000000
59,59.0,2013.0,2,10.0,2014,0.7,2014-08-25,3.0,17.0,1.0,18.44957377,1.791212149,16.56924959,13.61134448,7.937007628,7.937007628,27.2713964,28.38510423,29.13376481,0.464679349,8.607589578,52995275.39,5162152
53,32.0,1986.0,2,9.0,2014,0.7,2014-08-25,5.0,17.0,1.0,6.04675708,0.357998213,8.434534532,3.044854558,0.945584839,0.579567424,10.86337067,11.73751935,12.7687021,0.491418942,3.553999089,12164477.11,12150000
58,34.0,1979.0,2,1.0,2014,0.7,2014-08-26,14.0,17.0,1.0,1.923494882,0.035986494,8.837248169,5.599071264,2.215103803,4.778766451,18.41892854,19.27253651,20.54946417,1.905125046,1.214861324,11391678.48,6087300
57,43.0,1966.0,3,5.0,2014,0.7,2014-08-26,9.0,9.0,2.0,4.19582677,0.304713856,2.830356314,0.223117663,0.54682283,1.131822023,5.751954227,7.36260119,8.00258639,2.426928743,0.881323285,9589336.912,10200000
92,54.0,1976.0,4,9.0,2014,0.7,2014-08-26,9.0,9.0,2.0,1.107867103,0.130025312,3.387591151,1.042214354,0.53934082,0.172839862,2.708872144,3.39230027,5.127610907,0.595117772,0.36449906,10320473.23,25500000
52,31.0,1990.0,2,8.0,2014,0.7,2014-08-26,10.0,17.0,1.0,6.973399718,0.150528528,3.648894601,1.14463233,0.25111425,0.337223562,12.30101561,13.04942987,14.84235062,0.190634927,2.76311119,14286990.83,7300000
78,74.0,2015.0,3,1.0,2014,0.7,2014-08-26,3.0,25.0,1.0,3.891825511,0.107705526,8.488200309,5.08718099,2.301475297,5.405910688,17.57992934,18.3245964,19.6919043,3.481845093,3.024246456,11391678.48,7419500
36,34.0,1979.0,1,1.0,2014,0.7,2014-08-26,3.0,4.0,6.0,14.66781864,2.734466761,15.49297954,12.65017974,3.242714382,3.242714382,25.03640733,26.19777888,27.00081593,3.088887133,4.517968528,35747947.91,2700432
32,20.0,1964.0,1,5.0,2014,0.7,2014-08-26,2.0,5.0,5.0,2.819518003,0.089694381,2.387338856,0.870666831,1.248739122,0.775197706,8.836679078,9.578835079,11.36540053,3.732795495,1.142892374,27456466.68,5000000
38,19.0,1988.0,1,8.0,2014,0.7,2014-08-26,5.0,12.0,1.0,18.35598736,0.305089064,23.65549108,19.82916728,12.28280348,12.28280348,33.30182849,34.43530639,35.19194458,1.728898618,13.09222138,16315230.22,4450000
43,34.0,1979.0,1,1.0,2014,0.7,2014-08-26,13.0,22.0,1.0,4.299244691,0.071322207,13.45717507,9.891581028,1.258676095,4.329687853,20.41225915,21.58112346,22.45027177,2.855063456,1.86400693,25536296.81,5367894
43,29.0,1969.0,2,4.0,2014,0.7,2014-08-26,8.0,9.0,2.0,1.486869929,0.027238308,3.3758842,0.943976103,1.725564983,1.453361443,8.33655284,9.173096294,10.46279603,1.728714178,0.852727913,6377883.078,6200000
31,17.0,1965.0,1,5.0,2014,0.7,2014-08-26,3.0,5.0,1.0,2.146016687,0.292059978,2.747520895,0.783000104,1.706206599,0.862998251,6.327336523,7.059192393,8.803112106,3.949938615,1.180549226,8659075.461,4770000
77,38.0,2002.0,2,13.0,2014,0.7,2014-08-26,6.0,16.0,4.0,3.423068448,0.053773549,0.094698307,2.472637584,1.130059389,0.47189163,7.505962835,8.93753928,9.56376107,0.85969029,1.06120741,5391434.257,17100000
50,30.0,1997.0,2,8.0,2014,0.7,2014-08-26,11.0,17.0,1.0,2.833299483,0.222603093,2.228542601,0.467762826,0.93325391,0.536273204,5.280122648,6.119637859,7.277351301,0.596035579,0.121046023,18036436.51,9700000
47,30.0,1979.0,2,6.0,2014,0.7,2014-08-26,2.0,12.0,1.0,2.293472779,0.244159256,3.940680503,0.999060142,0.527906191,0.115440449,11.23650297,11.81413353,13.30480651,2.521023658,0.173610355,10053051.74,4000000
42,28.0,1961.0,2,5.0,2014,0.7,2014-08-26,3.0,9.0,2.0,1.065715389,0.048575444,1.793412368,0.130496417,0.625481557,0.0,0.999117372,2.467021805,3.168793128,2.092990078,0.634236262,12495435.25,7550000
59,30.0,1998.0,2,10.0,2014,0.7,2014-08-26,21.0,24.0,5.0,13.62207783,0.150679575,7.067694722,2.714545954,1.460522254,2.386635208,15.7975836,16.98645542,17.71433437,0.221887437,6.166710495,24813850.39,7000000
121,34.0,1979.0,3,1.0,2014,0.7,2014-08-26,1.0,3.0,6.0,17.63452027,1.500360672,8.518368566,4.599437235,3.297174482,0.603460746,18.19848126,19.31002852,20.05861116,1.662359835,5.895708203,66772450.69,8966358
32,20.0,1962.0,1,5.0,2014,0.7,2014-08-26,5.0,5.0,5.0,2.161798458,0.088112843,0.763722736,1.130334532,1.015232303,0.308702922,5.506484073,6.254525689,8.046871601,3.266127285,0.503498516,7905261.321,2000000
39,20.0,1983.0,1,8.0,2014,0.7,2014-08-26,8.0,12.0,1.0,1.585926136,0.044682614,9.562035694,1.050696929,0.234319722,1.382764305,16.16393576,17.80983598,18.31698049,1.395517744,0.222462509,14795571.25,5400000
